,Datetime,Tweet Id,Username,Likes,Retweets,Text,token,tweet_tokens_WSW,tweet_tokens_stemmed
90,2023-03-15 05:24:32+00:00,1635874601766129664,noraS631256,0,0,@AimanMoeis @RajaMohdShahrim Sbb dia x pernah mohon la. Tauliah tu kena mohon. Bkn boleh bagi mcm lesen sementara bazar ramadhan,"['sbb', 'dia', 'pernah', 'mohon', 'la', 'tauliah', 'tu', 'kena', 'mohon', 'bkn', 'boleh', 'bagi', 'mcm', 'lesen', 'sementara', 'bazar', 'ramadhan']","['sbb', 'mohon', 'la', 'tauliah', 'tu', 'kena', 'mohon', 'bkn', 'mcm', 'lesen', 'bazar', 'ramadhan']","['sbb', 'mohon', 'la', 'tauliah', 'tu', 'kena', 'mohon', 'bkn', 'mcm', 'lesen', 'bazar', 'ramadhan']"
91,2023-03-15 05:24:22+00:00,1635874560649175041,Utaratimes,0,0,"Apa itu Munggahan? Inilah 7 Tradisi yang Umumnya dilakukan Jelang Ramadhan, Ada Megengan https://t.co/sv7z7kRlPN","['apa', 'itu', 'munggahan', 'inilah', 'tradisi', 'yang', 'umumnya', 'dilakukan', 'jelang', 'ramadhan', 'ada', 'megengan']","['munggahan', 'tradisi', 'jelang', 'ramadhan', 'megengan']","['munggahan', 'tradisi', 'jelang', 'ramadhan', 'megengan']"
92,2023-03-15 05:24:14+00:00,1635874523852713985,jimboyaaaa,0,0,@indomyfess kita doakan sja ime di bulan ramadhan merenung dn brusaha tuk mmperbaiki smuany,"['kita', 'doakan', 'sja', 'ime', 'di', 'bulan', 'ramadhan', 'merenung', 'dn', 'brusaha', 'tuk', 'mmperbaiki', 'smuany']","['doakan', 'sja', 'ime', 'ramadhan', 'merenung', 'dn', 'brusaha', 'tuk', 'mmperbaiki', 'smuany']","['doa', 'sja', 'ime', 'ramadhan', 'renung', 'dn', 'brusaha', 'tuk', 'mmperbaiki', 'smuany']"
93,2023-03-15 05:24:12+00:00,1635874516131004416,RendyOktaviant3,0,0,"@Outstandjing Biasa aja nih, warung madura di tempat ane (Sidoarjo) kalau Ramadhan tutup 1.5bulan sampe lebaran (gak semua).
Warung bebek purnama madura pas idul adha juga mostly libur 2 bulan.

Langganan mie ayam di Balikpapan (orang wonogiri) kalau akhir taun libur 3 bulan sampe awal taun","['biasa', 'aja', 'nih', 'warung', 'madura', 'di', 'tempat', 'ane', 'sidoarjo', 'kalau', 'ramadhan', 'tutup', 'bulan', 'sampe', 'lebaran', 'gak', 'semua', 'warung', 'bebek', 'purnama', 'madura', 'pas', 'idul', 'adha', 'juga', 'mostly', 'libur', 'bulan', 'langganan', 'mie', 'ayam', 'di', 'balikpapan', 'orang', 'wonogiri', 'kalau', 'akhir', 'taun', 'libur', 'bulan', 'sampe', 'awal', 'taun']","['warung', 'madura', 'ane', 'sidoarjo', 'ramadhan', 'tutup', 'sampe', 'lebaran', 'warung', 'bebek', 'purnama', 'madura', 'pas', 'idul', 'adha', 'mostly', 'libur', 'langganan', 'mie', 'ayam', 'balikpapan', 'orang', 'wonogiri', 'taun', 'libur', 'sampe', 'taun']","['warung', 'madura', 'ane', 'sidoarjo', 'ramadhan', 'tutup', 'sampe', 'lebaran', 'warung', 'bebek', 'purnama', 'madura', 'pas', 'idul', 'adha', 'mostly', 'libur', 'langgan', 'mie', 'ayam', 'balikpapan', 'orang', 'wonogiri', 'taun', 'libur', 'sampe', 'taun']"
94,2023-03-15 05:24:10+00:00,1635874507813715968,fallingfwd_,0,0,"@Will_Rames ""Kapan ya invasi zombie dan kaiju?"" https://t.co/yPJHshZrzp","['rames', 'kapan', 'ya', 'invasi', 'zombie', 'dan', 'kaiju']","['rames', 'invasi', 'zombie', 'kaiju']","['rames', 'invasi', 'zombie', 'kaiju']"
95,2023-03-15 05:24:03+00:00,1635874480915623939,AchoNockeRz,0,0,"@bianca125547620 Saya sebagai warga negara, tepatnya karang taruna rt 001 rw 050 mengucapkan selamat datang bulan suci ramadhan 1444H","['saya', 'sebagai', 'warga', 'negara', 'tepatnya', 'karang', 'taruna', 'rt', 'rw', 'mengucapkan', 'selamat', 'datang', 'bulan', 'suci', 'ramadhan']","['warga', 'negara', 'tepatnya', 'karang', 'taruna', 'rw', 'selamat', 'suci', 'ramadhan']","['warga', 'negara', 'tepat', 'karang', 'taruna', 'rw', 'selamat', 'suci', 'ramadhan']"
96,2023-03-15 05:23:41+00:00,1635874388066304000,NiaRamasteril,0,0,"VIRAL !!!! PEMPEK JADI SOROTAN MAKANAN INI TERBAIK KE 4 SEDUNIA https://t.co/PWKArGo2g0 

#viralindo #viralnews #Pempek","['viral', 'pempek', 'jadi', 'sorotan', 'makanan', 'ini', 'terbaik', 'ke', 'sedunia']","['viral', 'pempek', 'sorotan', 'makanan', 'terbaik', 'sedunia']","['viral', 'pempek', 'sorot', 'makan', 'baik', 'dunia']"
97,2023-03-15 05:23:30+00:00,1635874340200927232,rmdhan_winner,0,0,@bulbulkun @itsomgbeauty Mau OMG Serum Tanpa Tapi,"['mau', 'omg', 'serum', 'tanpa', 'tapi']","['omg', 'serum']","['omg', 'serum']"
98,2023-03-15 05:23:10+00:00,1635874256407130113,Fitrahrahmatika,0,0,@convomfs Udah keluar lagi nih meme legend😭🤣 Pertanda bulan ramadhan sudah dekat😭😭😭,"['udah', 'keluar', 'lagi', 'nih', 'meme', 'legend', 'pertanda', 'bulan', 'ramadhan', 'sudah', 'dekat']","['udah', 'meme', 'legend', 'pertanda', 'ramadhan']","['udah', 'meme', 'legend', 'tanda', 'ramadhan']"
99,2023-03-15 05:23:07+00:00,1635874242163257344,CentralMarketKL,0,0,"Usik-mengusik. Riang gumbira. Malar segar. Menggamit memori. Nostalgik. Inilah Ramadhan Raya di @CentralMarketKL

#CentralMarketKualaLumpur #PasarSeniStarterPack #disinilahirnyaCinta #pasarseni #centralmarket #kualalumpur #kualalumpurmalaysia #Raya2023 https://t.co/kW6PXpB1i7","['usikmengusik', 'riang', 'gumbira', 'malar', 'segar', 'menggamit', 'memori', 'nostalgik', 'inilah', 'ramadhan', 'raya', 'di']","['usikmengusik', 'riang', 'gumbira', 'malar', 'segar', 'menggamit', 'memori', 'nostalgik', 'ramadhan', 'raya']","['usikmengusik', 'riang', 'gumbira', 'malar', 'segar', 'gamit', 'memori', 'nostalgik', 'ramadhan', 'raya']"
100,2023-03-15 05:23:04+00:00,1635874232960688128,Utaratimes,0,0,"20 Contoh Tema Pesantren Kilat 2023, Kreatif, Menarik dan Mencerminkan Semangat Ramadhan 1444 H https://t.co/RSneCWvnV5","['contoh', 'tema', 'pesantren', 'kilat', 'kreatif', 'menarik', 'dan', 'mencerminkan', 'semangat', 'ramadhan']","['contoh', 'tema', 'pesantren', 'kilat', 'kreatif', 'menarik', 'mencerminkan', 'semangat', 'ramadhan']","['contoh', 'tema', 'pesantren', 'kilat', 'kreatif', 'tarik', 'cermin', 'semangat', 'ramadhan']"
